,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
326,7894.559999999982,7894.56,7951.731408191736,8052.986503765664
327,7934.519999999983,7934.52,7940.257136063912,7993.753251882832
328,4799.999999999982,4800.0,5846.752378687971,6396.876625941416
329,5578.599999999982,5578.6,5667.984126229324,5987.738312970709
330,5172.059999999981,5172.06,5337.368042076442,5579.899156485355
331,5361.299999999982,5361.3,5353.3226806921475,5470.599578242678
332,5028.969999999982,5028.97,5137.087560230716,5249.784789121339
333,5312.639999999982,5312.64,5254.122520076905,5281.212394560669
334,5393.039999999982,5393.04,5346.734173358968,5337.126197280335
335,6162.369999999982,6162.37,5890.491391119656,5749.748098640168
336,6208.3599999999815,6208.36,6102.403797039886,5979.054049320084
337,6186.979999999982,6186.98,6158.787932346629,6083.017024660042
338,5816.189999999982,5816.19,5930.389310782209,5949.603512330021
339,6467.309999999982,6467.31,6288.336436927403,6208.456756165011
340,6744.719999999982,6744.72,6592.5921456424685,6476.588378082506
341,6677.429999999983,6677.43,6649.150715214157,6577.009189041253
342,6737.359999999982,6737.36,6707.956905071386,6657.184594520626
343,6359.109999999983,6359.11,6475.392301690462,6508.147297260313
344,6236.649999999984,6236.65,6316.230767230154,6372.3986486301565
345,5881.4199999999855,5881.42,6026.356922410051,6126.909324315078
346,6394.379999999985,6394.38,6271.70564080335,6260.64466215754
347,6410.439999999985,6410.44,6364.195213601117,6335.54233107877
348,6642.919999999986,6642.92,6550.011737867039,6489.231165539385
349,6794.089999999987,6794.09,6712.730579289014,6641.660582769693
350,6734.099999999988,6734.1,6726.976859763005,6687.880291384847
351,6856.989999999987,6856.99,6813.652286587669,6772.435145692423
352,6772.779999999986,6772.78,6786.404095529222,6772.607572846211
353,7329.899999999986,7329.9,7148.73469850974,7051.253786423105
354,7197.319999999987,7197.32,7181.1248995032465,7124.2868932115525
355,7361.279999999988,7361.28,7301.228299834415,7242.783446605776
356,7283.539999999989,7283.54,7289.4360999448045,7263.161723302888
357,6858.919999999988,6858.92,7002.425366648268,7061.040861651444
358,6876.829999999989,6876.83,6918.69512221609,6968.9354308257225
359,6903.789999999988,6903.79,6908.758374072029,6936.362715412861
360,6837.909999999988,6837.91,6861.526124690677,6887.13635770643
361,6868.699999999988,6868.7,6866.308708230225,6877.918178853215
362,6621.239999999988,6621.24,6702.929569410076,6749.579089426607
363,7101.939999999988,7101.94,6968.936523136691,6925.7595447133035
364,7027.549999999987,7027.55,7008.012174378898,6976.654772356652
